name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vancouver,2021-05-29,19,8,13.6,19,8,13.6,8.3,71.6,0,0,0,,0,0,35.3,11,270.4,1021.6,33,33.9,285.8,24.6,8,,2021-05-29T05:13:41,2021-05-29T21:06:52,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71775099999,71784099999,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-05-30,18.9,11.2,14.6,18.9,11.2,14.6,9.5,71.7,0.008,100,8.33,rain,0,0,,11.6,307.7,1021.1,79.6,33.3,173,15.2,7,,2021-05-30T05:12:54,2021-05-30T21:07:55,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-05-31,20.9,12.8,16.7,20.9,12.8,16.7,11.5,72.8,0.005,100,4.17,rain,0,0,,11.1,264.4,1022.2,72.9,36.8,198.8,17.5,6,,2021-05-31T05:12:10,2021-05-31T21:08:56,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-01,24.1,12.7,18.7,24.1,12.7,18.7,13.6,73.2,0.007,100,4.17,rain,0,0,44.3,10.4,260.5,1017.2,22.8,35.7,286,24.8,8,,2021-06-01T05:11:28,2021-06-01T21:09:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CWWA,71211099999,CWEL,71892099999,CWMM,71608099999,71784099999,CWSK,CWEZ,CWWK,71042099999,71201099999,F1856"
vancouver,2021-06-02,26.9,14.6,20.9,27.2,14.6,20.9,14,66,0.015,100,8.33,rain,0,0,,9.6,133.1,1012.1,32.6,38.6,281.2,24.3,8,,2021-06-02T05:10:49,2021-06-02T21:10:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"CWWA,71608099999,71784099999,71473099999,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-06-03,23.3,15.5,19.4,23.3,15.5,19.4,13.3,68.4,0.005,100,4.17,rain,0,0,,12.1,159.4,1013.4,55.2,38.4,254.7,22.1,8,,2021-06-03T05:10:13,2021-06-03T21:11:46,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-04,16.8,12.8,14.9,16.8,12.8,14.9,9.4,70.3,1.364,100,25,rain,0,0,,14.3,101.1,1015.9,66.4,35.5,129.7,11.3,6,,2021-06-04T05:09:39,2021-06-04T21:12:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-05,16.8,11.2,13.7,16.8,11.2,13.7,8.9,74.4,1.531,100,29.17,rain,0,0,31.3,15.9,229.6,1013.4,53.9,35.9,170.1,14.6,7,,2021-06-05T05:09:08,2021-06-05T21:13:30,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-06,11.9,9.8,10.8,11.9,8.7,10.7,7.9,82.3,5.592,100,58.33,rain,0,0,31.3,14.9,88.8,1013.3,82.5,27.9,95.9,8.5,3,,2021-06-06T05:08:39,2021-06-06T21:14:19,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-07,15.7,9.7,12.2,15.7,8,12,6.9,71.6,0.894,100,20.83,rain,0,0,,12.7,134.9,1013.3,48.5,34.1,149.6,12.8,6,,2021-06-07T05:08:14,2021-06-07T21:15:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-08,17.9,8.2,13.5,17.9,8.2,13.5,6.7,65.5,0.005,100,4.17,rain,0,0,,9.5,241.7,1015,33.3,37.8,283.8,24.7,8,,2021-06-08T05:07:51,2021-06-08T21:15:50,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-09,17.9,11,14,17.9,11,14,8,68.5,1.078,100,29.17,rain,0,0,,12.3,151.3,1019,34.2,37.2,239.4,20.7,10,,2021-06-09T05:07:30,2021-06-09T21:16:32,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-10,16.4,10.5,13.5,16.4,10.5,13.5,7.3,67,1.338,100,4.17,rain,0,0,31.3,13.1,126.8,1019.5,55.2,35.2,161.6,13.9,6,,2021-06-10T05:07:13,2021-06-10T21:17:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-11,16.6,11.7,13.4,16.6,11.7,13.4,8.5,73,6.687,100,16.67,rain,0,0,50,18.1,83.3,1013.7,84.8,33.3,90.1,7.7,3,,2021-06-11T05:06:58,2021-06-11T21:17:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-12,20.3,11.8,15.7,20.3,11.8,15.7,11.1,75.3,0.116,100,25,rain,0,0,,11.8,72.2,1014.2,65.4,34.9,230.5,19.8,8,,2021-06-12T05:06:46,2021-06-12T21:18:25,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-13,17.1,13.9,15,17.1,13.9,15,14.1,94.3,14.688,100,83.33,rain,0,0,,13.7,73.1,1011.5,97.6,21.5,48.5,4.1,2,,2021-06-13T05:06:37,2021-06-13T21:18:57,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,D3147,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-14,19.2,14.3,16.1,19.2,14.3,16.1,13.7,86.6,3.185,100,25,rain,0,0,,11.6,115.5,1015.3,79.3,26.9,155.7,13.4,6,,2021-06-14T05:06:31,2021-06-14T21:19:28,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-15,19.3,13,15.4,19.3,13,15.4,11.5,79.2,1.81,100,33.33,rain,0,0,,9.5,134.1,1020.5,74.8,29.2,197.7,16.9,9,,2021-06-15T05:06:27,2021-06-15T21:19:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71608099999,CWWA,71211099999,71775099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-16,20.4,13.5,16.5,20.4,13.5,16.5,11,71.5,0,0,0,,0,0,,13.3,222.9,1026.4,42.9,35.8,219.6,18.9,8,,2021-06-16T05:06:26,2021-06-16T21:20:20,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71775099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-17,23.8,12.3,17.9,23.8,12.3,17.9,10.5,63.9,0,0,0,,0,0,,11,200.2,1021.4,34,32.8,291.6,25.2,8,,2021-06-17T05:06:28,2021-06-17T21:20:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-18,20.8,12.7,17.3,20.8,12.7,17.3,11.6,70.3,0,0,0,,0,0,,8.9,229.9,1018.6,65.1,29.2,268.5,23.3,9,,2021-06-18T05:06:32,2021-06-18T21:21:02,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-19,20.9,14.3,17,20.9,14.3,17,12.2,74.3,0,0,0,,0,0,,10.6,125.2,1017.9,49,28,204.3,17.7,8,,2021-06-19T05:06:40,2021-06-19T21:21:19,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-20,24.5,14,19.4,24.5,14,19.4,13.9,72,0,0,0,,0,0,35.3,19.4,310,1016.5,37.3,37,293.5,25.5,8,,2021-06-20T05:06:50,2021-06-20T21:21:34,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWWA,71211099999,E6810,CWEL,71892099999,CWMM,71608099999,71775099999,71784099999,CWEZ,CWWK,E9431,71042099999,71201099999,F1856"
vancouver,2021-06-21,24.8,15.9,20.2,24.8,15.9,20.2,14.1,69,0,0,0,,0,0,,13.8,280.8,1011.7,32,39.4,290.3,25.3,8,,2021-06-21T05:07:02,2021-06-21T21:21:45,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-22,24.4,15.5,20.5,24.4,15.5,20.5,15,71.7,0,0,0,,0,0,,10.4,265.3,1009.4,14.6,37.4,290,25.1,8,,2021-06-22T05:07:18,2021-06-22T21:21:54,0.43,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-23,22.4,14.4,18.8,22.4,14.4,18.8,13.8,73,0,0,0,,0,0,,11.8,142.2,1012.7,31.5,41.3,277.2,23.8,8,,2021-06-23T05:07:35,2021-06-23T21:22:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-24,23.6,15.1,19.6,23.6,15.1,19.6,14.9,75.1,0,0,0,,0,0,,13.8,266.7,1016.9,49.2,42.5,286.2,24.7,8,,2021-06-24T05:07:56,2021-06-24T21:22:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-25,27.4,18.1,21.8,27.7,18.1,21.8,16,71,0.005,100,4.17,rain,0,0,31.3,15.8,286.7,1016.6,29.6,40.4,290.5,25.2,8,,2021-06-25T05:08:19,2021-06-25T21:22:04,0.53,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"71608099999,CWWA,71784099999,E6810,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-26,33.2,18.4,25.2,32.7,18.4,25.3,16.4,61,0.01,100,8.33,rain,0,0,37.1,8.9,286.2,1015.3,7.3,35.5,287.6,24.9,8,,2021-06-26T05:08:45,2021-06-26T21:22:02,0.57,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71608099999,CWWA,71211099999,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-27,32.5,20.4,26.7,33.2,20.4,26.9,16.8,56.7,0.01,100,8.33,rain,0,0,,14.4,298.4,1012.1,0,37.5,287.3,24.9,8,,2021-06-27T05:09:13,2021-06-27T21:21:56,0.6,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-28,33.1,19.4,27,34,19.4,27.2,16.8,55.5,0.01,100,4.17,rain,0,0,,12.5,287.1,1007.6,0,30.3,284.8,24.7,8,,2021-06-28T05:09:44,2021-06-28T21:21:48,0.63,Rain,Clear conditions throughout the day with morning rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-29,30,21.2,25.4,30.6,21.2,25.8,17.2,61.3,0.005,100,4.17,rain,0,0,,11.3,132.6,1006.1,2.2,21.3,281.3,24.3,8,,2021-06-29T05:10:17,2021-06-29T21:21:38,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-06-30,24.1,18.5,21.5,24.1,18.5,21.5,14.9,66.5,0,0,0,,0,0,33.5,15.5,118.7,1010.5,18.8,29.2,272.4,23.5,8,,2021-06-30T05:10:52,2021-06-30T21:21:24,0.7,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-01,22.8,18.3,20,22.8,18.3,20,15.1,73.8,0.005,100,4.17,rain,0,0,,14.1,138,1014.6,43.9,28,146,12.6,4,,2021-07-01T05:11:30,2021-07-01T21:21:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-02,23.2,17.2,20.1,23.2,17.2,20.1,14.8,72.4,0,0,0,,0,0,31.3,13.7,275,1015.8,30.2,30.9,278.3,24.1,8,,2021-07-02T05:12:10,2021-07-02T21:20:49,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-03,23.4,16.4,19.7,23.4,16.4,19.7,14.5,72.8,0,0,0,,0,0,,12.7,286.7,1014.7,21.3,36.8,285.6,24.6,8,,2021-07-03T05:12:52,2021-07-03T21:20:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-04,24.3,15.9,20.4,24.3,15.9,20.4,14.2,68.9,0,0,0,,0,0,,11.9,286.4,1014.5,29,34.1,284.3,24.5,8,,2021-07-04T05:13:36,2021-07-04T21:20:02,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-05,26.1,17.7,21.2,26.1,17.7,21.2,14.7,67.1,0,0,0,,0,0,,10.5,138.3,1016.6,37.5,32,282.2,24.3,8,,2021-07-05T05:14:23,2021-07-05T21:19:35,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-06,25.5,16.1,20.8,25.5,16.1,20.8,14.8,69.6,0,0,0,,0,0,,9.2,216.9,1015.7,24,32.8,281.2,24.3,8,,2021-07-06T05:15:11,2021-07-06T21:19:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-07,22.4,17.4,18.8,22.4,17.4,18.8,14.1,74.4,0,0,0,,0,0,35.3,21.8,106.7,1014.5,42.2,34.9,189.8,16.3,9,,2021-07-07T05:16:02,2021-07-07T21:18:31,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-08,21.4,15.8,18.4,21.4,15.8,18.4,13.1,71.5,0,0,0,,0,0,,11.2,138,1016.5,50.3,32.6,171.5,14.8,5,,2021-07-08T05:16:54,2021-07-08T21:17:56,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-09,24.6,17.5,20.6,24.6,17.5,20.6,13.9,66.6,0,0,0,,0,0,,9.2,156.5,1018.7,32.5,37.8,242,20.8,8,,2021-07-09T05:17:48,2021-07-09T21:17:17,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-10,24,17.1,20.5,24,17.1,20.5,14.6,69.5,0,0,0,,0,0,,11.6,139,1019.9,19.6,35.2,282.9,24.6,8,,2021-07-10T05:18:45,2021-07-10T21:16:37,0.03,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-11,23.8,15.4,19.6,23.8,15.4,19.6,13.8,70,0,0,0,,0,0,,9,136.7,1019.5,14.3,36.8,285.8,24.7,8,,2021-07-11T05:19:43,2021-07-11T21:15:53,0.06,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-12,25.6,15.6,20.5,25.6,15.6,20.5,14.7,70.4,0,0,0,,0,0,,8.6,196,1017.2,13.4,37.1,275.9,23.8,8,,2021-07-12T05:20:42,2021-07-12T21:15:07,0.1,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-13,25.3,15.8,20.8,25.3,15.8,20.8,14.3,67.8,0,0,0,,0,0,,10,122.7,1016.8,19.9,34.6,272.1,23.5,8,,2021-07-13T05:21:44,2021-07-13T21:14:18,0.13,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-14,24.7,15.2,19.8,24.7,15.2,19.8,13.4,67.3,0,0,0,,0,0,,16.5,123.7,1015.3,19.6,30.8,281.3,24.5,8,,2021-07-14T05:22:46,2021-07-14T21:13:27,0.17,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71211099999,71784099999,KORS,71892099999,71042099999,71201099999,71108099999,F1856"
vancouver,2021-07-15,21.9,14.8,18.2,21.9,14.8,18.2,12.1,68.3,0,0,0,,0,0,37.1,13.9,119.5,1015.6,23.1,34.6,278.4,24.1,8,,2021-07-15T05:23:51,2021-07-15T21:12:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71775099999,71784099999,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-07-16,19.5,14.5,17,19.5,14.5,17,12.2,73.3,0.004,100,4.17,rain,0,0,,14,111.5,1016.4,58.5,36.3,126.3,11.1,4,,2021-07-16T05:24:57,2021-07-16T21:11:37,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71211099999,71784099999,CWWK,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-07-17,23.4,15.7,18.8,23.4,15.7,18.8,13.3,71.8,0.24,100,8.33,rain,0,0,,10.9,120.3,1018.2,50.1,31.8,149.1,12.8,5,,2021-07-17T05:26:04,2021-07-17T21:10:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71608099999,CWWA,71772099999,71784099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-07-18,24.6,14.8,19.4,24.6,14.8,19.4,13.1,68.6,0,0,0,,0,0,,11.2,187.3,1020.1,30,34.9,278.3,24,8,,2021-07-18T05:27:12,2021-07-18T21:09:38,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-19,26.7,16.1,21,26.6,16.1,21,13.2,62.9,0,0,0,,0,0,,11,152.2,1018.6,20,37.4,287.4,24.8,8,,2021-07-19T05:28:22,2021-07-19T21:08:35,0.35,Clear,Partly cloudy throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-20,23,16.8,19.9,23,16.8,19.9,12.2,62,0,0,0,,0,0,,13.9,117.6,1019.1,30.4,36.8,282.1,24.2,8,,2021-07-20T05:29:33,2021-07-20T21:07:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-21,22,14.9,18,22,14.9,18,10.4,62.4,0,0,0,,0,0,,11.7,127.8,1019.1,33,40.3,213.3,18.3,7,,2021-07-21T05:30:46,2021-07-21T21:06:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-22,23.4,14.6,18.6,23.4,14.6,18.6,10.2,59.2,0,0,0,,0,0,,10.7,156.9,1021,37.5,40.2,278.6,24.1,8,,2021-07-22T05:31:59,2021-07-22T21:05:11,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-23,24.7,16.7,19.8,24.7,16.7,19.8,10.7,56.8,0,0,0,,0,0,,12.9,125.5,1023.2,30.9,38,267.5,23,8,,2021-07-23T05:33:13,2021-07-23T21:03:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-24,25.9,16,21,25.9,16,21,12.5,60.1,0,0,0,,0,0,,8.2,215.2,1020.7,15.1,39.3,275.3,23.6,8,,2021-07-24T05:34:29,2021-07-24T21:02:45,0.52,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-25,26.2,16.5,21.1,26.2,16.5,21.1,14.7,67.9,0,0,0,,0,0,,9.9,138.4,1017.1,12.3,42.2,267.5,23.1,8,,2021-07-25T05:35:45,2021-07-25T21:01:29,0.55,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71784099999,71785099999,CWWK,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-07-26,26.9,15.4,20.8,27.5,15.4,20.8,14.3,67.2,0,0,0,,0,0,,11.2,141.2,1015.3,27.1,37.1,269.7,23.1,8,,2021-07-26T05:37:02,2021-07-26T21:00:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-27,25.1,16.4,20.8,25.1,16.4,20.8,14.5,68.3,0,0,0,,0,0,,11.2,254.8,1016.8,25.1,37.4,272,23.2,8,,2021-07-27T05:38:20,2021-07-27T20:58:50,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-28,26.5,15.3,21.1,26.5,15.3,21.1,13,61.8,0,0,0,,0,0,,8.2,139.7,1019.1,22,40.8,275.2,23.6,8,,2021-07-28T05:39:39,2021-07-28T20:57:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-29,27.6,16.1,21.7,27.7,16.1,21.7,14.2,64,0,0,0,,0,0,,8.5,231.9,1017.3,13.3,39.9,273.7,23.5,8,,2021-07-29T05:40:58,2021-07-29T20:56:03,0.68,Clear,Clear conditions throughout the day.,clear-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-30,28.8,16.9,23.1,29,16.9,23.2,15.3,63,0.005,100,4.17,rain,0,0,,9,246.5,1015.4,7.4,41.7,276.4,23.8,8,,2021-07-30T05:42:18,2021-07-30T20:54:37,0.72,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-07-31,25.6,18.7,22.1,25.6,18.7,22.1,16.3,69.8,0.014,100,4.17,rain,0,0,,8.1,334.8,1016.2,78.5,32.4,86,7.3,4,,2021-07-31T05:43:39,2021-07-31T20:53:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-01,27.3,19.1,22.2,27.7,19.1,22.2,16.3,70,0,0,0,,0,0,,10.2,100,1017.5,80.9,24.6,182.4,15.8,6,,2021-08-01T05:45:01,2021-08-01T20:51:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-02,25.8,18.5,21.7,25.8,18.5,21.7,15.8,69.6,0,0,0,,0,0,,9.7,181.2,1019.8,39.5,25.7,252.9,21.9,8,,2021-08-02T05:46:23,2021-08-02T20:50:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-03,26.5,17.3,21.9,26.5,17.3,21.9,16.3,72.4,0,0,0,,0,0,,11.9,265.7,1017.4,20.8,29.3,258.5,22.2,8,,2021-08-03T05:47:45,2021-08-03T20:48:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-04,28.3,16,21.9,27.9,16,21.9,14.7,65.2,0.005,100,4.17,rain,0,0,,10.1,117.7,1015.2,20.9,38.7,281.1,24.2,8,,2021-08-04T05:49:08,2021-08-04T20:47:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71785099999,CWEL,CWWK,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2021-08-05,28.1,18.7,22.8,28.6,18.7,22.8,15.7,65.1,0,0,0,,0,0,,10.7,132.7,1012.7,56,39.8,239,20.6,8,,2021-08-05T05:50:31,2021-08-05T20:45:24,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-06,22.1,18.8,20.6,22.1,18.8,20.6,15,71.1,0,0,0,,0,0,31.3,10.8,151.1,1015.6,78.2,39.9,133.9,11.6,5,,2021-08-06T05:51:55,2021-08-06T20:43:46,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2021-08-07,19.5,14.5,16.6,19.5,14.5,16.6,15,90.5,15.982,100,62.5,rain,0,0,46.1,21,84.6,1012.4,67.2,17.8,55.9,4.6,4,,2021-08-07T05:53:19,2021-08-07T20:42:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
